Castle Name,Latitude,Longitude,Google Maps Link,Wikipedia Link
Castelo de Marialva,40.91348,-7.231564,"https://www.google.com/maps?q=40.91348,-7.231564",https://pt.wikipedia.org/wiki/Castelo_de_Marialva
Castelo de Moreira de Rei,40.82817778,-7.32062778,"https://www.google.com/maps?q=40.82817778,-7.32062778",https://pt.wikipedia.org/wiki/Castelo_de_Moreira_de_Rei
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Castelo de Numão,41.09972222,-7.29,"https://www.google.com/maps?q=41.09972222,-7.29",https://pt.wikipedia.org/wiki/Castelo_de_Num%C3%A3o
Castelo de Ranhados,40.993519,-7.331245,"https://www.google.com/maps?q=40.993519,-7.331245",https://pt.wikipedia.org/wiki/Castelo_de_Ranhados
Castelo de Sortelha,40.32916667,-7.21694444,"https://www.google.com/maps?q=40.32916667,-7.21694444",https://pt.wikipedia.org/wiki/Castelo_de_Sortelha
Colmeal,40.855502,-7.015113,"https://www.google.com/maps?q=40.855502,-7.015113",https://pt.wikipedia.org/wiki/Colmeal_(Figueira_de_Castelo_Rodrigo)
Torre do Terrenho,40.888888888889,-7.3594444444444,"https://www.google.com/maps?q=40.888888888889,-7.3594444444444",https://pt.wikipedia.org/wiki/Torre_do_Terrenho
Castelo de Trancoso,40.77916667,-7.3475,"https://www.google.com/maps?q=40.77916667,-7.3475",https://pt.wikipedia.org/wiki/Castelo_de_Trancoso
Castelo de Vila do Touro,40.4182739257813,-7.10652494430542,"https://www.google.com/maps?q=40.4182739257813,-7.10652494430542",https://pt.wikipedia.org/wiki/Castelo_de_Vila_do_Touro
Praça-forte de Almeida,40.72585,-6.90583333,"https://www.google.com/maps?q=40.72585,-6.90583333",https://pt.wikipedia.org/wiki/Pra%C3%A7a-forte_de_Almeida
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Torre dos Metelos,40.775676,-7.066545,"https://www.google.com/maps?q=40.775676,-7.066545",https://pt.wikipedia.org/wiki/Torre_dos_Metelos
Figueira de Castelo Rodrigo,40.9,-6.9666666666667,"https://www.google.com/maps?q=40.9,-6.9666666666667",https://pt.wikipedia.org/wiki/Figueira_de_Castelo_Rodrigo
Castelo de Leiria,39.747,-8.81,"https://www.google.com/maps?q=39.747,-8.81",https://pt.wikipedia.org/wiki/Castelo_de_Leiria
Castelo de Pombal,39.91392778,-8.62473611,"https://www.google.com/maps?q=39.91392778,-8.62473611",https://pt.wikipedia.org/wiki/Castelo_de_Pombal
Castelo de Porto de Mós,39.60333333,-8.81861111,"https://www.google.com/maps?q=39.60333333,-8.81861111",https://pt.wikipedia.org/wiki/Castelo_de_Porto_de_M%C3%B3s
Penalva do Castelo,40.666666666667,-7.6833333333333,"https://www.google.com/maps?q=40.666666666667,-7.6833333333333",https://pt.wikipedia.org/wiki/Penalva_do_Castelo
Castelo de Ferreira de Aves,40.798598,-7.689749,"https://www.google.com/maps?q=40.798598,-7.689749",https://pt.wikipedia.org/wiki/Castelo_de_Ferreira_de_Aves
Castelo de Penalva,40.65788,-7.65421,"https://www.google.com/maps?q=40.65788,-7.65421",https://pt.wikipedia.org/wiki/Castelo_de_Penalva
Muralhas de Viseu,40.659497,-7.912669,"https://www.google.com/maps?q=40.659497,-7.912669",https://pt.wikipedia.org/wiki/Muralhas_de_Viseu
Torre de Alcofra,40.631476,-8.194317,"https://www.google.com/maps?q=40.631476,-8.194317",https://pt.wikipedia.org/wiki/Torre_de_Alcofra
Torre de Vilharigues,40.71552,-8.129511,"https://www.google.com/maps?q=40.71552,-8.129511",https://pt.wikipedia.org/wiki/Torre_de_Vilharigues
Torre de Ferreira de Aves,40.798598,-7.689749,"https://www.google.com/maps?q=40.798598,-7.689749",https://pt.wikipedia.org/wiki/Torre_de_Ferreira_de_Aves
Castelo de Pirescoxe,38.837079,-9.091679,"https://www.google.com/maps?q=38.837079,-9.091679",https://pt.wikipedia.org/wiki/Castelo_de_Pirescoxe
Bateria Alta da Água Doce,38.72825,-9.476167,"https://www.google.com/maps?q=38.72825,-9.476167",https://pt.wikipedia.org/wiki/Bateria_Alta_da_%C3%81gua_Doce
Castelo de Vilharigues,40.71552,-8.129511,"https://www.google.com/maps?q=40.71552,-8.129511",https://pt.wikipedia.org/wiki/Castelo_de_Vilharigues
Castelo,38.713611111111,-9.1333333333333,"https://www.google.com/maps?q=38.713611111111,-9.1333333333333",https://pt.wikipedia.org/wiki/Castelo_(Lisboa)
Castelo de São Jorge,38.71389,-9.13333,"https://www.google.com/maps?q=38.71389,-9.13333",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Jorge
Castelo de Sintra,38.79254167,-9.38959722,"https://www.google.com/maps?q=38.79254167,-9.38959722",https://pt.wikipedia.org/wiki/Castelo_de_Sintra
Cidadela de Cascais,38.693917,-9.419476,"https://www.google.com/maps?q=38.693917,-9.419476",https://pt.wikipedia.org/wiki/Cidadela_de_Cascais
Forte de Monsanto,38.734008,-9.189761,"https://www.google.com/maps?q=38.734008,-9.189761",https://pt.wikipedia.org/wiki/Forte_de_Monsanto
Forte de Crismina,38.72277778,-9.47833333,"https://www.google.com/maps?q=38.72277778,-9.47833333",https://pt.wikipedia.org/wiki/Forte_de_Crismina
Forte da Ameixoeira,38.786497,-9.152016,"https://www.google.com/maps?q=38.786497,-9.152016",https://pt.wikipedia.org/wiki/Forte_da_Ameixoeira
Forte de D. Carlos I,38.786497,-9.152016,"https://www.google.com/maps?q=38.786497,-9.152016",https://pt.wikipedia.org/wiki/Forte_de_D._Carlos_I
Forte da Cresmina,38.72277778,-9.47833333,"https://www.google.com/maps?q=38.72277778,-9.47833333",https://pt.wikipedia.org/wiki/Forte_da_Cresmina
Forte de Nossa Senhora da Conceição,38.700837,-9.413432,"https://www.google.com/maps?q=38.700837,-9.413432",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_da_Concei%C3%A7%C3%A3o
Forte do Marquês de Sá da Bandeira,38.734008,-9.189761,"https://www.google.com/maps?q=38.734008,-9.189761",https://pt.wikipedia.org/wiki/Forte_do_Marqu%C3%AAs_de_S%C3%A1_da_Bandeira
Forte de Nossa Senhora das Mercês de Catalazete,38.677929,-9.317561,"https://www.google.com/maps?q=38.677929,-9.317561",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_das_Merc%C3%AAs_de_Catalazete
Forte de Nossa Senhora da Guia,38.695258,-9.45238,"https://www.google.com/maps?q=38.695258,-9.45238",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_da_Guia
Forte Novo das Mercês,38.677929,-9.317561,"https://www.google.com/maps?q=38.677929,-9.317561",https://pt.wikipedia.org/wiki/Forte_Novo_das_Merc%C3%AAs
Bateria do Catalazete,38.677929,-9.317561,"https://www.google.com/maps?q=38.677929,-9.317561",https://pt.wikipedia.org/wiki/Bateria_do_Catalazete
Forte de Nossa Senhora da Natividade,38.965432,-9.419283,"https://www.google.com/maps?q=38.965432,-9.419283",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_da_Natividade
Forte do Catalazete,38.677929,-9.317561,"https://www.google.com/maps?q=38.677929,-9.317561",https://pt.wikipedia.org/wiki/Forte_do_Catalazete
Forte de Sacavém,38.79583333,-9.1015,"https://www.google.com/maps?q=38.79583333,-9.1015",https://pt.wikipedia.org/wiki/Forte_de_Sacav%C3%A9m
Forte de Santa Apolónia,38.723543,-9.116993,"https://www.google.com/maps?q=38.723543,-9.116993",https://pt.wikipedia.org/wiki/Forte_de_Santa_Apol%C3%B3nia
Forte da Ponta do Guincho,38.697392,-9.282547,"https://www.google.com/maps?q=38.697392,-9.282547",https://pt.wikipedia.org/wiki/Forte_da_Ponta_do_Guincho
Forte de Nossa Senhora de Porto Salvo,38.697392,-9.282547,"https://www.google.com/maps?q=38.697392,-9.282547",https://pt.wikipedia.org/wiki/Forte_de_Nossa_Senhora_de_Porto_Salvo
Forte da Giribita,38.697392,-9.282547,"https://www.google.com/maps?q=38.697392,-9.282547",https://pt.wikipedia.org/wiki/Forte_da_Giribita
Reduto do Monte-Cintra,38.79583333,-9.1015,"https://www.google.com/maps?q=38.79583333,-9.1015",https://pt.wikipedia.org/wiki/Reduto_do_Monte-Cintra
Forte de Santa Marta,38.69041667,-9.42102778,"https://www.google.com/maps?q=38.69041667,-9.42102778",https://pt.wikipedia.org/wiki/Forte_de_Santa_Marta
Reduto do Monte-Sintra,38.79583333,-9.1015,"https://www.google.com/maps?q=38.79583333,-9.1015",https://pt.wikipedia.org/wiki/Reduto_do_Monte-Sintra
Forte de Santo Amaro do rio de Oeiras,38.681273,-9.314903,"https://www.google.com/maps?q=38.681273,-9.314903",https://pt.wikipedia.org/wiki/Forte_de_Santo_Amaro_do_rio_de_Oeiras
Baluarte de Santa Apolónia,38.723543,-9.116993,"https://www.google.com/maps?q=38.723543,-9.116993",https://pt.wikipedia.org/wiki/Baluarte_de_Santa_Apol%C3%B3nia
Bateria do Manique,38.723543,-9.116993,"https://www.google.com/maps?q=38.723543,-9.116993",https://pt.wikipedia.org/wiki/Bateria_do_Manique
Forte de Santo António da Barra,38.698422,-9.384041,"https://www.google.com/maps?q=38.698422,-9.384041",https://pt.wikipedia.org/wiki/Forte_de_Santo_Ant%C3%B3nio_da_Barra
Forte do Areeiro,38.681273,-9.314903,"https://www.google.com/maps?q=38.681273,-9.314903",https://pt.wikipedia.org/wiki/Forte_do_Areeiro
Forte de Santo Amaro do Areeiro,38.681273,-9.314903,"https://www.google.com/maps?q=38.681273,-9.314903",https://pt.wikipedia.org/wiki/Forte_de_Santo_Amaro_do_Areeiro
Forte de Santo António do Estoril,38.698422,-9.384041,"https://www.google.com/maps?q=38.698422,-9.384041",https://pt.wikipedia.org/wiki/Forte_de_Santo_Ant%C3%B3nio_do_Estoril
Forte de São Jorge de Oitavos,38.69972222,-9.46833333,"https://www.google.com/maps?q=38.69972222,-9.46833333",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Jorge_de_Oitavos
Forte de São João das Maias,38.68527778,-9.30444444,"https://www.google.com/maps?q=38.68527778,-9.30444444",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Jo%C3%A3o_das_Maias
Forte de Oitavos,38.69972222,-9.46833333,"https://www.google.com/maps?q=38.69972222,-9.46833333",https://pt.wikipedia.org/wiki/Forte_de_Oitavos
Forte das Maias,38.68527778,-9.30444444,"https://www.google.com/maps?q=38.68527778,-9.30444444",https://pt.wikipedia.org/wiki/Forte_das_Maias
Forte de São Pedro do Estoril,38.702247,-9.393283,"https://www.google.com/maps?q=38.702247,-9.393283",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Pedro_do_Estoril
Forte da Ericeira,38.983729,-9.420555,"https://www.google.com/maps?q=38.983729,-9.420555",https://pt.wikipedia.org/wiki/Forte_da_Ericeira
Forte de São Pedro da Ericeira,38.983729,-9.420555,"https://www.google.com/maps?q=38.983729,-9.420555",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Pedro_da_Ericeira
Forte do Milreu,38.983729,-9.420555,"https://www.google.com/maps?q=38.983729,-9.420555",https://pt.wikipedia.org/wiki/Forte_do_Milreu
Forte do Alto do Duque,38.703777777778,-9.2221388888889,"https://www.google.com/maps?q=38.703777777778,-9.2221388888889",https://pt.wikipedia.org/wiki/Forte_do_Alto_do_Duque
Forte do Bom Sucesso,38.693086,-9.218441,"https://www.google.com/maps?q=38.693086,-9.218441",https://pt.wikipedia.org/wiki/Forte_do_Bom_Sucesso
Forte Novo,38.690618,-9.429739,"https://www.google.com/maps?q=38.690618,-9.429739",https://pt.wikipedia.org/wiki/Forte_Novo
Forte do Zambujal,38.949413,-9.389486,"https://www.google.com/maps?q=38.949413,-9.389486",https://pt.wikipedia.org/wiki/Forte_do_Zambujal
Forte da Poça,38.702247,-9.393283,"https://www.google.com/maps?q=38.702247,-9.393283",https://pt.wikipedia.org/wiki/Forte_da_Po%C3%A7a
Torre de São Vicente de Belém,38.691388888889,-9.2158333333333,"https://www.google.com/maps?q=38.691388888889,-9.2158333333333",https://pt.wikipedia.org/wiki/Torre_de_S%C3%A3o_Vicente_de_Bel%C3%A9m
Torre de Belém,38.691388888889,-9.2158333333333,"https://www.google.com/maps?q=38.691388888889,-9.2158333333333",https://pt.wikipedia.org/wiki/Torre_de_Bel%C3%A9m
Baluarte do Restelo,38.691388888889,-9.2158333333333,"https://www.google.com/maps?q=38.691388888889,-9.2158333333333",https://pt.wikipedia.org/wiki/Baluarte_do_Restelo
Baluarte de São Vicente a par de Belém,38.691388888889,-9.2158333333333,"https://www.google.com/maps?q=38.691388888889,-9.2158333333333",https://pt.wikipedia.org/wiki/Baluarte_de_S%C3%A3o_Vicente_a_par_de_Bel%C3%A9m
Castelo de Óbidos,39.364167,-9.157646,"https://www.google.com/maps?q=39.364167,-9.157646",https://pt.wikipedia.org/wiki/Castelo_de_%C3%93bidos
Castelo de Alcobaça,39.55055556,-8.98222222,"https://www.google.com/maps?q=39.55055556,-8.98222222",https://pt.wikipedia.org/wiki/Castelo_de_Alcoba%C3%A7a
Castelo de Torres Vedras,39.09472222,-9.26111111,"https://www.google.com/maps?q=39.09472222,-9.26111111",https://pt.wikipedia.org/wiki/Castelo_de_Torres_Vedras
Torres Vedras,39.083333333333,-9.2666666666667,"https://www.google.com/maps?q=39.083333333333,-9.2666666666667",https://pt.wikipedia.org/wiki/Torres_Vedras
Castelo de Atouguia da Baleia,39.340012,-9.32533,"https://www.google.com/maps?q=39.340012,-9.32533",https://pt.wikipedia.org/wiki/Castelo_de_Atouguia_da_Baleia
Santa Maria do Castelo e São Miguel,39.10864,-9.23907,"https://www.google.com/maps?q=39.10864,-9.23907",https://pt.wikipedia.org/wiki/Santa_Maria_do_Castelo_e_S%C3%A3o_Miguel
Castelo de Alfeizerão,39.5002555847168,-9.11086654663086,"https://www.google.com/maps?q=39.5002555847168,-9.11086654663086",https://pt.wikipedia.org/wiki/Castelo_de_Alfeizer%C3%A3o
Castelo de Alenquer,39.0575,-9.0075,"https://www.google.com/maps?q=39.0575,-9.0075",https://pt.wikipedia.org/wiki/Castelo_de_Alenquer
Torres Vedras,39.083333333333,-9.2666666666667,"https://www.google.com/maps?q=39.083333333333,-9.2666666666667",https://pt.wikipedia.org/wiki/Torres_Vedras
Torres Vedras,39.083333333333,-9.2666666666667,"https://www.google.com/maps?q=39.083333333333,-9.2666666666667",https://pt.wikipedia.org/wiki/Torres_Vedras
Castelo de Vila Verde dos Francos,39.157033,-9.122,"https://www.google.com/maps?q=39.157033,-9.122",https://pt.wikipedia.org/wiki/Castelo_de_Vila_Verde_dos_Francos
Castelo de Abrantes,39.46445833,-8.19481944,"https://www.google.com/maps?q=39.46445833,-8.19481944",https://pt.wikipedia.org/wiki/Castelo_de_Abrantes
Torres Vedras,39.083333333333,-9.2666666666667,"https://www.google.com/maps?q=39.083333333333,-9.2666666666667",https://pt.wikipedia.org/wiki/Torres_Vedras
Linhas de Torres,39.100503,-9.265753,"https://www.google.com/maps?q=39.100503,-9.265753",https://pt.wikipedia.org/wiki/Linhas_de_Torres
Castelo de Almourol,39.46194444,-8.38383056,"https://www.google.com/maps?q=39.46194444,-8.38383056",https://pt.wikipedia.org/wiki/Castelo_de_Almourol
Castelo de Alcanede,39.41722222,-8.82138889,"https://www.google.com/maps?q=39.41722222,-8.82138889",https://pt.wikipedia.org/wiki/Castelo_de_Alcanede
Castelo de Santarém,39.23361111,-8.67666667,"https://www.google.com/maps?q=39.23361111,-8.67666667",https://pt.wikipedia.org/wiki/Castelo_de_Santar%C3%A9m
Castelo de Ourém,39.641170501709,-8.5919713973999,"https://www.google.com/maps?q=39.641170501709,-8.5919713973999",https://pt.wikipedia.org/wiki/Castelo_de_Our%C3%A9m
Fortaleza de Abrantes,39.46445833,-8.19481944,"https://www.google.com/maps?q=39.46445833,-8.19481944",https://pt.wikipedia.org/wiki/Fortaleza_de_Abrantes
Castelo de Tomar,39.603405,-8.417642,"https://www.google.com/maps?q=39.603405,-8.417642",https://pt.wikipedia.org/wiki/Castelo_de_Tomar
Castelo de Torres Novas,39.48,-8.54055556,"https://www.google.com/maps?q=39.48,-8.54055556",https://pt.wikipedia.org/wiki/Castelo_de_Torres_Novas
Torres Novas,39.483333333333,-8.5333333333333,"https://www.google.com/maps?q=39.483333333333,-8.5333333333333",https://pt.wikipedia.org/wiki/Torres_Novas
Santa Maria,39.45908,-8.55732,"https://www.google.com/maps?q=39.45908,-8.55732",https://pt.wikipedia.org/wiki/Santa_Maria_(Torres_Novas)
Torre de Dornes,39.771394,-8.269275,"https://www.google.com/maps?q=39.771394,-8.269275",https://pt.wikipedia.org/wiki/Torre_de_Dornes
Castelo de Palmela,38.565621,-8.901681,"https://www.google.com/maps?q=38.565621,-8.901681",https://pt.wikipedia.org/wiki/Castelo_de_Palmela
Castelo de Sesimbra,38.45277778,-9.10666667,"https://www.google.com/maps?q=38.45277778,-9.10666667",https://pt.wikipedia.org/wiki/Castelo_de_Sesimbra
Castelo,38.49086,-9.12498,"https://www.google.com/maps?q=38.49086,-9.12498",https://pt.wikipedia.org/wiki/Castelo_(Sesimbra)
Forte de Santa Maria da Arrábida,38.4738,-8.9829,"https://www.google.com/maps?q=38.4738,-8.9829",https://pt.wikipedia.org/wiki/Forte_de_Santa_Maria_da_Arr%C3%A1bida
Castelo de Almada,38.68444444,-9.15555556,"https://www.google.com/maps?q=38.68444444,-9.15555556",https://pt.wikipedia.org/wiki/Castelo_de_Almada
Forte da Arrábida,38.4738,-8.9829,"https://www.google.com/maps?q=38.4738,-8.9829",https://pt.wikipedia.org/wiki/Forte_da_Arr%C3%A1bida
Forte de Albarquel,38.51111667,-8.91325,"https://www.google.com/maps?q=38.51111667,-8.91325",https://pt.wikipedia.org/wiki/Forte_de_Albarquel
Forte de Santiago do Outão,38.4884872436523,-8.93508529663086,"https://www.google.com/maps?q=38.4884872436523,-8.93508529663086",https://pt.wikipedia.org/wiki/Forte_de_Santiago_do_Out%C3%A3o
Castelo,38.49086,-9.12498,"https://www.google.com/maps?q=38.49086,-9.12498",https://pt.wikipedia.org/wiki/Castelo_(Sesimbra)
Forte do Outão,38.4884872436523,-8.93508529663086,"https://www.google.com/maps?q=38.4884872436523,-8.93508529663086",https://pt.wikipedia.org/wiki/Forte_do_Out%C3%A3o
Forte de São Luís Gonzaga,38.52833333,-8.90611111,"https://www.google.com/maps?q=38.52833333,-8.90611111",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Lu%C3%ADs_Gonzaga
Forte da Baralha,38.413222222222224,-9.190222222222221,"https://www.google.com/maps?q=38.413222222222224,-9.190222222222221",https://pt.wikipedia.org/wiki/Forte_da_Baralha
Forte de São Domingos da Baralha,38.413222222222224,-9.190222222222221,"https://www.google.com/maps?q=38.413222222222224,-9.190222222222221",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Domingos_da_Baralha
Forte de São Filipe de Setúbal,38.517715,-8.909221,"https://www.google.com/maps?q=38.517715,-8.909221",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Filipe_de_Set%C3%BAbal
Castelo de São Filipe,38.517715,-8.909221,"https://www.google.com/maps?q=38.517715,-8.909221",https://pt.wikipedia.org/wiki/Castelo_de_S%C3%A3o_Filipe
Castelo,38.49086,-9.12498,"https://www.google.com/maps?q=38.49086,-9.12498",https://pt.wikipedia.org/wiki/Castelo_(Sesimbra)
Muralhas de Setúbal,38.523356,-8.886617,"https://www.google.com/maps?q=38.523356,-8.886617",https://pt.wikipedia.org/wiki/Muralhas_de_Set%C3%BAbal
Castelo de Alegrete,39.23705,-7.32415,"https://www.google.com/maps?q=39.23705,-7.32415",https://pt.wikipedia.org/wiki/Castelo_de_Alegrete
Castelo de Alter Pedroso,39.18916667,-7.62277778,"https://www.google.com/maps?q=39.18916667,-7.62277778",https://pt.wikipedia.org/wiki/Castelo_de_Alter_Pedroso
Castelo de Alpalhão,39.41666667,-7.61888333,"https://www.google.com/maps?q=39.41666667,-7.61888333",https://pt.wikipedia.org/wiki/Castelo_de_Alpalh%C3%A3o
Castelo de Assumar,39.1408462524414,-7.39043807983398,"https://www.google.com/maps?q=39.1408462524414,-7.39043807983398",https://pt.wikipedia.org/wiki/Castelo_de_Assumar
Castelo de Alter do Chão,39.19888889,-7.65861111,"https://www.google.com/maps?q=39.19888889,-7.65861111",https://pt.wikipedia.org/wiki/Castelo_de_Alter_do_Ch%C3%A3o
Castelo de Arronches,39.12361111,-7.28305556,"https://www.google.com/maps?q=39.12361111,-7.28305556",https://pt.wikipedia.org/wiki/Castelo_de_Arronches
Castelo de Belver,39.49386944,-7.96090278,"https://www.google.com/maps?q=39.49386944,-7.96090278",https://pt.wikipedia.org/wiki/Castelo_de_Belver
Castelo de Barbacena,38.96027778,-7.29361111,"https://www.google.com/maps?q=38.96027778,-7.29361111",https://pt.wikipedia.org/wiki/Castelo_de_Barbacena
Castelo de Campo Maior,39.011045,-7.072315,"https://www.google.com/maps?q=39.011045,-7.072315",https://pt.wikipedia.org/wiki/Castelo_de_Campo_Maior
Castelo de Vide,39.416666666667,-7.45,"https://www.google.com/maps?q=39.416666666667,-7.45",https://pt.wikipedia.org/wiki/Castelo_de_Vide
Castelo de Castelo de Vide,39.417766,-7.457937,"https://www.google.com/maps?q=39.417766,-7.457937",https://pt.wikipedia.org/wiki/Castelo_de_Castelo_de_Vide
Castelo de Cabeço de Vide,39.134514,-7.586748,"https://www.google.com/maps?q=39.134514,-7.586748",https://pt.wikipedia.org/wiki/Castelo_de_Cabe%C3%A7o_de_Vide
Castelo de Elvas,38.88354167,-7.16289167,"https://www.google.com/maps?q=38.88354167,-7.16289167",https://pt.wikipedia.org/wiki/Castelo_de_Elvas
Castelo de Marvão,39.39638889,-7.37972222,"https://www.google.com/maps?q=39.39638889,-7.37972222",https://pt.wikipedia.org/wiki/Castelo_de_Marv%C3%A3o
Castelo de Amieira,39.50802778,-7.816225,"https://www.google.com/maps?q=39.50802778,-7.816225",https://pt.wikipedia.org/wiki/Castelo_de_Amieira
Castelo de Ouguela,39.07888889,-7.03166667,"https://www.google.com/maps?q=39.07888889,-7.03166667",https://pt.wikipedia.org/wiki/Castelo_de_Ouguela
Castelo de Montalvão,39.595878,-7.526333,"https://www.google.com/maps?q=39.595878,-7.526333",https://pt.wikipedia.org/wiki/Castelo_de_Montalv%C3%A3o
Castelo de Portalegre,39.2912,-7.4308,"https://www.google.com/maps?q=39.2912,-7.4308",https://pt.wikipedia.org/wiki/Castelo_de_Portalegre
Castelo de Monforte (Portalegre),39.054522,-7.438977,"https://www.google.com/maps?q=39.054522,-7.438977",https://pt.wikipedia.org/wiki/Castelo_de_Monforte_(Portalegre)
Castelo de Nisa,39.518425,-7.647084,"https://www.google.com/maps?q=39.518425,-7.647084",https://pt.wikipedia.org/wiki/Castelo_de_Nisa
Castelo de Fontalva,38.986863,-7.297756,"https://www.google.com/maps?q=38.986863,-7.297756",https://pt.wikipedia.org/wiki/Castelo_de_Fontalva
Castelo da Azinheira,39.284608,-7.64291,"https://www.google.com/maps?q=39.284608,-7.64291",https://pt.wikipedia.org/wiki/Castelo_da_Azinheira
Castelo de Seda,39.193100833333,-7.7870058333333,"https://www.google.com/maps?q=39.193100833333,-7.7870058333333",https://pt.wikipedia.org/wiki/Castelo_de_Seda
Castelo de Flor da Rosa,39.306734,-7.648174,"https://www.google.com/maps?q=39.306734,-7.648174",https://pt.wikipedia.org/wiki/Mosteiro_de_Flor_da_Rosa
Castelo do Crato,39.284608,-7.64291,"https://www.google.com/maps?q=39.284608,-7.64291",https://pt.wikipedia.org/wiki/Castelo_do_Crato
